學校名稱,學院名稱,系所名稱,系所網址
慈濟學校財團法人慈濟大學,醫學院,物理治療學系,https://pt.tcu.edu.tw/
慈濟學校財團法人慈濟大學,醫學院,臨床藥學研究所,https://clinphar.tcu.edu.tw/
慈濟學校財團法人慈濟大學,醫學院,藥學系,https://pharmacy.tcu.edu.tw/
慈濟學校財團法人慈濟大學,醫學院,公共衛生學系,https://ph.tcu.edu.tw/
慈濟學校財團法人慈濟大學,護理學院,長期照護研究所,https://ltc.tcu.edu.tw/
慈濟學校財團法人慈濟大學,人文傳播暨社會科學院,兒童發展與家庭教育學系,https://lovechild.tcu.edu.tw/
慈濟學校財團法人慈濟大學,人文傳播暨社會科學院,社會工作學系,https://socialwork.tcu.edu.tw/
慈濟學校財團法人慈濟大學,智慧永續管理學院,觀光餐旅系,https://th.tcu.edu.tw/
慈濟學校財團法人慈濟大學,智慧永續管理學院,觀光餐旅科,https://th.tcu.edu.tw/
臺北醫學大學,人文暨社會科學院,心智意識與腦科學研究所,http://gimbc.tmu.edu.tw/
臺北醫學大學,人文暨社會科學院,醫學人文研究所,http://medhuman.tmu.edu.tw/
臺北醫學大學,管理學院,醫務管理學系,http://hca.tmu.edu.tw/
臺北醫學大學,管理學院,國際生技醫療管理博士學位學程,https://pbhm.tmu.edu.tw/
臺北醫學大學,管理學院,管理學院生物科技高階管理碩士在職專班,http://biotech-emba.tmu.edu.tw/
臺北醫學大學,人文暨社會科學院,醫療暨生物科技法律研究所,http://medlaw.tmu.edu.tw/
臺北醫學大學,醫學院,醫學科學研究所,http://gims.tmu.edu.tw
臺北醫學大學,營養學院,保健營養學系,http://nutri.tmu.edu.tw/
臺北醫學大學,藥學院,國際生技醫藥產業人才碩士專班,無
臺北醫學大學,醫學科技學院,醫學資訊研究所,http://gibi.tmu.edu.tw/
臺北醫學大學,管理學院,大數據科技及管理研究所,http://bigdata.tmu.edu.tw/
臺北醫學大學,醫學工程學院,生醫材料暨組織工程研究所,http://gibmte.tmu.edu.tw/
臺北醫學大學,醫學工程學院,奈米醫學工程研究所,http://ginme.tmu.edu.tw/
臺北醫學大學,醫學工程學院,生醫光機電研究所,http://gibome.tmu.edu.tw/
臺北醫學大學,醫學工程學院,生物醫學工程學系,http://sbme.tmu.edu.tw/
臺北醫學大學,醫學工程學院,國際生醫工程博士學位學程,https://www.tmu-ipbme.com/
臺北醫學大學,醫學工程學院,國際智慧醫療器材產業人才碩士專班,無
臺北醫學大學,營養學院,食品安全學系,http://fs.tmu.edu.tw/
臺北醫學大學,營養學院,國際人工智慧營養食安產業人才碩士專班,https://fs.tmu.edu.tw/Front/Page.aspx?id=HRGtjJYahWE=
臺北醫學大學,口腔醫學院,牙醫學系,http://dental.tmu.edu.tw/
臺北醫學大學,口腔醫學院,牙體技術學系,http://topdental.tmu.edu.tw/
臺北醫學大學,口腔醫學院,口腔衛生學系,https://ohyes.tmu.edu.tw/
臺北醫學大學,醫學院,醫學系,http://medschool.tmu.edu.tw
臺北醫學大學,醫學院,臨床醫學研究所,http://gicm.tmu.edu.tw
臺北醫學大學,醫學科技學院,轉譯醫學博士學位學程,https://ptm.tmu.edu.tw/
臺北醫學大學,醫學院,國際醫學研究博士學位學程,http://igpm.tmu.edu.tw
臺北醫學大學,醫學院,國際醫學研究碩士學位學程,http://igpm.tmu.edu.tw
臺北醫學大學,醫學院,細胞治療與再生醫學國際博士學位學程,http://ipctrm.tmu.edu.tw
臺北醫學大學,醫學科技學院,國際轉譯科學博士學位學程,https://pts.tmu.edu.tw/
臺北醫學大學,醫學科技學院,國際轉譯科學碩士學位學程,https://pts.tmu.edu.tw/
臺北醫學大學,醫學科技學院,神經醫學博士學位學程,http://nrm.tmu.edu.tw/
臺北醫學大學,醫學科技學院,國際神經醫學碩士學位學程,http://nrm.tmu.edu.tw/
臺北醫學大學,醫學院,細胞治療產業碩士專班,http://ipctrm.tmu.edu.tw
臺北醫學大學,護理學院,學士後護理學系,http://pbnursing.tmu.edu.tw/
臺北醫學大學,護理學院,護理學系,http://son.tmu.edu.tw/
臺北醫學大學,醫學科技學院,醫學生物科技博士學位學程,http://mts.tmu.edu.tw/
臺北醫學大學,醫學科技學院,醫學檢驗暨生物技術學系,http://mts.tmu.edu.tw/
臺北醫學大學,醫學院,醫學院人工智慧醫療碩士在職專班,http://aiim.tmu.edu.tw
臺北醫學大學,藥學院,藥學系,http://pharmschool.tmu.edu.tw/
臺北醫學大學,藥學院,生藥學研究所,http://nppharm.tmu.edu.tw/
臺北醫學大學,醫學科技學院,癌症生物學與藥物研發研究所,http://crdd.tmu.edu.tw/
臺北醫學大學,醫學科技學院,癌症生物學與藥物研發博士學位學程,http://crdd.tmu.edu.tw/
臺北醫學大學,藥學院,中草藥臨床藥物研發博士學位學程,http://cddbh.tmu.edu.tw/
臺北醫學大學,藥學院,新藥研發產業博士學位學程,http://bio-doc.tmu.edu.tw/
臺北醫學大學,公共衛生學院,公共衛生學系,http://ph.tmu.edu.tw/
臺北醫學大學,公共衛生學院,傷害防治學研究所,http://ipc.tmu.edu.tw/
臺北醫學大學,公共衛生學院,全球衛生暨衛生安全博士學位學程,http://global.tmu.edu.tw/
臺北醫學大學,公共衛生學院,全球衛生暨衛生安全碩士學位學程,http://global.tmu.edu.tw/
臺北醫學大學,醫學院,呼吸治療學系,http://rt.tmu.edu.tw
臺北醫學大學,營養學院,代謝與肥胖科學研究所,http://mos.tmu.edu.tw/
臺北醫學大學,藥學院,臨床基因體學暨蛋白質體學碩士學位學程,http://cpp.tmu.edu.tw/
臺北醫學大學,護理學院,高齡健康暨長期照護學系,http://oldcare.tmu.edu.tw/
臺北醫學大學,護理學院,國際高齡健康暨長期照護博士學位學程,https://igltc.tmu.edu.tw/
中山醫學大學,健康管理學院,應用外國語言學系,https://dafl.csmu.edu.tw/
中山醫學大學,醫學院,心理學系,https://psychology.csmu.edu.tw/
中山醫學大學,健康管理學院,醫療產業科技管理學系,https://health.csmu.edu.tw/
中山醫學大學,醫學科技學院,生物醫學科學學系,https://biomedical.csmu.edu.tw/index.php
中山醫學大學,健康管理學院,營養學系,https://nutr.csmu.edu.tw/
中山醫學大學,健康管理學院,醫學應用化學系,https://chemistry.csmu.edu.tw/
中山醫學大學,健康管理學院,醫學資訊學系,https://mi.csmu.edu.tw/
中山醫學大學,口腔醫學院,牙醫學系,https://csom.csmu.edu.tw/
中山醫學大學,口腔醫學院,口腔科學研究所,https://csom.csmu.edu.tw/
中山醫學大學,醫學院,醫學系,https://med.csmu.edu.tw/
中山醫學大學,醫學院,醫學研究所,https://medicine.csmu.edu.tw/
中山醫學大學,醫學院,護理學系,https://con.csmu.edu.tw/
中山醫學大學,醫學科技學院,醫學檢驗暨生物技術學系,https://medilab.csmu.edu.tw/index.php
中山醫學大學,醫學科技學院,醫學影像暨放射科學系,https://imaging.csmu.edu.tw/index.php
中山醫學大學,醫學科技學院,視光學系,https://optometry.csmu.edu.tw/index.php
中山醫學大學,醫學科技學院,物理治療學系,https://pt.csmu.edu.tw/index.php
中山醫學大學,醫學科技學院,職能治療學系,https://ot.csmu.edu.tw/index.php
中山醫學大學,醫學科技學院,語言治療與聽力學系,https://slp.csmu.edu.tw/index.php
中山醫學大學,健康管理學院,公共衛生學系,https://phd.csmu.edu.tw/
中山醫學大學,健康管理學院,健康管理學院國際健康產業經營管理碩士在職專班,https://chcm.csmu.edu.tw/p/412-1029-1985.php?Lang=zh-tw
中山醫學大學,醫學院,醫學社會暨社會工作學系,https://social.csmu.edu.tw/
中山醫學大學,健康管理學院,健康產業科技管理學系,https://restaurant.csmu.edu.tw/
中山醫學大學,健康管理學院,職業安全衛生學系,https://occupation.csmu.edu.tw/
龍華科技大學,人文暨設計學院,多媒體與遊戲發展科學系,https://mg.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,人文暨設計學院,文化創意與數位媒體設計系,https://ccd.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,人文暨設計學院,應用外語系,https://afl.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,管理學院,財務金融系,https://fn.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,管理學院,企業管理系,http://www.ba.lhu.edu.tw/2013a/plus/
龍華科技大學,管理學院,數位行銷暨跨境商務系,https://dmcc.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,管理學院,工業管理系,https://dim.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,管理學院,資訊管理系,https://im.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,工程學院,資訊網路工程系,https://cin.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,工程學院,電機工程系,http://www.ee.lhu.edu.tw/
龍華科技大學,工程學院,電子工程系,https://el.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,工程學院,半導體工程系,https://se.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,工程學院,先進電子構裝科技博士學位學程,https://eng.lhu.edu.tw/p/412-1012-1974.php?Lang=zh-tw
龍華科技大學,工程學院,機械工程系,https://me.lhu.edu.tw/index.php?Lang=zh-tw
龍華科技大學,人文暨設計學院,觀光休閒系,https://sl.lhu.edu.tw/index.php?Lang=zh-tw
輔英科技大學,人文與管理學院,幼兒保育暨產業系,https://echildcare.fy.edu.tw/
輔英科技大學,人文與管理學院,應用外語系,https://edfl.fy.edu.tw/
輔英科技大學,護理學院,健康事業管理系,https://ehba.fy.edu.tw/
輔英科技大學,環境與生命學院,生物科技與綠色產業系(含碩士班),https://edbt.fy.edu.tw/
輔英科技大學,醫學與健康學院,保健營養系,https://ednh.fy.edu.tw/
輔英科技大學,人文與管理學院,資訊科技與管理系,https://eitm.fy.edu.tw/
輔英科技大學,環境與生命學院,應用化學及材料科學系,https://ecm.fy.edu.tw/
輔英科技大學,環境與生命學院,環境工程與科學系,https://eenv.fy.edu.tw/
輔英科技大學,護理學院,護理系,https://ens.fy.edu.tw/
輔英科技大學,護理學院,護理科,https://ens.fy.edu.tw/
輔英科技大學,護理學院,助產與婦嬰健康照護系,https://emw.fy.edu.tw/
輔英科技大學,醫學與健康學院,醫學檢驗生物技術系,https://emlsb.fy.edu.tw/
輔英科技大學,醫學與健康學院,物理治療系,https://edpt.fy.edu.tw/
輔英科技大學,護理學院,高齡及長期照護事業系,https://epg.fy.edu.tw/
輔英科技大學,醫學與健康學院,健康美容系,https://ehb.fy.edu.tw/
輔英科技大學,人文與管理學院,休閒與遊憩事業管理系,https://elr.fy.edu.tw/
輔英科技大學,環境與生命學院,職業安全衛生系,https://eosh.fy.edu.tw/
明新學校財團法人明新科技大學,人文與設計學院,多媒體與遊戲發展系,https://acade.must.edu.tw/index.aspx?UnitID=63
明新學校財團法人明新科技大學,管理學院,財務金融系,https://acade.must.edu.tw/index.aspx?UnitID=50
明新學校財團法人明新科技大學,管理學院,企業管理系,https://acade.must.edu.tw/index.aspx?UnitID=49
明新學校財團法人明新科技大學,人文與設計學院,國際商務外語系,https://acade.must.edu.tw/index.aspx?UnitID=61
明新學校財團法人明新科技大學,管理學院,行銷與流通管理系,https://acade.must.edu.tw/index.aspx?UnitID=48
明新學校財團法人明新科技大學,管理學院,資訊管理系,https://acade.must.edu.tw/index.aspx?UnitID=47
明新學校財團法人明新科技大學,工程學院,資訊工程系,https://acade.must.edu.tw/index.aspx?UnitID=44
明新學校財團法人明新科技大學,半導體學院,應用材料科技系,https://acade.must.edu.tw/index.aspx?UnitID=39
明新學校財團法人明新科技大學,半導體學院,電機工程系,https://acade.must.edu.tw/index.aspx?UnitID=37
明新學校財團法人明新科技大學,半導體學院,電子工程系,https://acade.must.edu.tw/index.aspx?UnitID=38
明新學校財團法人明新科技大學,半導體學院,半導體與光電科技系,https://acade.must.edu.tw/index.aspx?UnitID=40
明新學校財團法人明新科技大學,工程學院,風力發電學士學位學程,https://acade.must.edu.tw/index.aspx?UnitID=1223
明新學校財團法人明新科技大學,半導體學院,半導體科技博士學位學程,https://acade.must.edu.tw/index.aspx?UnitID=1238
明新學校財團法人明新科技大學,工程學院,機械工程系,https://acade.must.edu.tw/index.aspx?UnitID=42
明新學校財團法人明新科技大學,管理學院,工業工程與管理系,https://acade.must.edu.tw/index.aspx?UnitID=46
明新學校財團法人明新科技大學,工程學院,土木工程與環境資源管理系,https://acade.must.edu.tw/index.aspx?UnitID=43
明新學校財團法人明新科技大學,民生學院,樂齡服務產業管理系,https://acade.must.edu.tw/index.aspx?UnitID=57
明新學校財團法人明新科技大學,民生學院,幼兒保育系,https://acade.must.edu.tw/index.aspx?UnitID=55
明新學校財團法人明新科技大學,人文與設計學院,時尚造型與設計系,https://acade.must.edu.tw/index.aspx?UnitID=64
明新學校財團法人明新科技大學,民生學院,旅館管理與廚藝創意系,https://acade.must.edu.tw/index.aspx?UnitID=54
明新學校財團法人明新科技大學,民生學院,休閒事業管理系,https://acade.must.edu.tw/index.aspx?UnitID=56
明新學校財團法人明新科技大學,人文與設計學院,運動事業管理系,https://acade.must.edu.tw/index.aspx?UnitID=62
長榮大學,資訊暨設計學院,數位媒體設計學系,https://dweb.cjcu.edu.tw/camd
長榮大學,人文社會學院,美術學系,http://dweb.cjcu.edu.tw/hvr
長榮大學,人文社會學院,書畫藝術學系,http://dweb.cjcu.edu.tw/cpa
長榮大學,人文社會學院,台灣文化創意產業學士學位學程,http://dweb.cjcu.edu.tw/tcci
長榮大學,人文社會學院,應用哲學系,http://dweb.cjcu.edu.tw/dap
長榮大學,人文社會學院,應用日語學系,http://dweb.cjcu.edu.tw/japanese
長榮大學,人文社會學院,翻譯學系,http://dweb.cjcu.edu.tw/dtis
長榮大學,健康科學學院,健康心理學系,http://dweb.cjcu.edu.tw/h-dop
長榮大學,永續教育學院,應用社會科學碩士在職學位學程,http://dweb.cjcu.edu.tw/mss
長榮大學,人文社會學院,大眾傳播學系,http://dweb.cjcu.edu.tw/gimc
長榮大學,管理學院,會計資訊學系,http://dweb.cjcu.edu.tw/ac
長榮大學,管理學院,財務金融學系,http://dweb.cjcu.edu.tw/fin
長榮大學,管理學院,企業管理學系,http://dweb.cjcu.edu.tw/h-ba
長榮大學,管理學院,管理學院經營管理博士班,http://dweb.cjcu.edu.tw/bom
長榮大學,管理學院,管理學院經營管理碩士班,http://dweb.cjcu.edu.tw/bom
長榮大學,管理學院,國際企業學系,http://dweb.cjcu.edu.tw/ib
長榮大學,管理學院,高階管理碩士在職專班,http://dweb.cjcu.edu.tw/emba
長榮大學,健康科學學院,醫務管理學系,http://dweb.cjcu.edu.tw/hca
長榮大學,永續教育學院,管理進修學士學位學程,http://dweb.cjcu.edu.tw/mana
長榮大學,健康科學學院,生物科技學系,http://dweb.cjcu.edu.tw/biosci
長榮大學,健康科學學院,保健營養學系,http://dweb.cjcu.edu.tw/nut
長榮大學,環境教育國際實驗學院,永續發展國際學士學位學程,http://dweb.cjcu.edu.tw/ipsd
長榮大學,安全衛生科學學院,綠能與環境資源學系,https://dweb.cjcu.edu.tw/geer
長榮大學,資訊暨設計學院,資訊暨設計碩士學位學程,http://dweb.cjcu.edu.tw/mid
長榮大學,資訊暨設計學院,資訊管理學系,http://dweb.cjcu.edu.tw/im
長榮大學,資訊暨設計學院,資訊工程學系,http://dweb.cjcu.edu.tw/csie
長榮大學,安全衛生科學學院,食品安全衛生與檢驗學士學位學程,http://dweb.cjcu.edu.tw/efs
長榮大學,管理學院,土地管理與開發學系,http://dweb.cjcu.edu.tw/lmd
長榮大學,健康科學學院,護理學系,http://dweb.cjcu.edu.tw/nurse
長榮大學,健康科學學院,醫藥科學產業學系,http://dweb.cjcu.edu.tw/pihid
長榮大學,人文社會學院,社會工作學系,http://dweb.cjcu.edu.tw/sw
長榮大學,人文社會學院,運動競技學系,http://dweb.cjcu.edu.tw/srm
長榮大學,管理學院,觀光與餐飲管理學系,http://dweb.cjcu.edu.tw/lim
長榮大學,安全衛生科學學院,職業安全與衛生學系,http://dweb.cjcu.edu.tw/osh
長榮大學,永續教育學院,職安消防進修學士學位學程,https://dweb.cjcu.edu.tw/ofs
長榮大學,安全衛生科學學院,安全衛生科學碩士在職學位學程,https://dweb.cjcu.edu.tw/sshs_master
長榮大學,安全衛生科學學院,安全衛生科學碩士學位學程,https://dweb.cjcu.edu.tw/sshs_master
長榮大學,安全衛生科學學院,消防安全學士學位學程,http://dweb.cjcu.edu.tw/fss
長榮大學,管理學院,航運管理學系,http://dweb.cjcu.edu.tw/amm
弘光科技大學,民生創新學院,文化設計與行銷系,https://cd.hk.edu.tw/
弘光科技大學,國際餐旅學院,國際溝通英語系,https://afl.hk.edu.tw/
弘光科技大學,醫療健康學院,健康事業管理系,https://hba.hk.edu.tw/
弘光科技大學,醫療健康學院,動物保健系,https://animal.hk.edu.tw/
弘光科技大學,醫療健康學院,營養系(含碩士班),https://nutr.hk.edu.tw/
弘光科技大學,智慧科技學院,智慧科技應用系,https://csie.hk.edu.tw/
弘光科技大學,民生創新學院,多媒體遊戲發展與應用系,https://mgda.hk.edu.tw/
弘光科技大學,智慧科技學院,環境與安全衛生工程系,https://she.hk.edu.tw/
弘光科技大學,醫療健康學院,醫療器材發展與應用系,https://bme.hk.edu.tw/
弘光科技大學,國際餐旅學院,食品科技系,https://fst.hk.edu.tw/
弘光科技大學,護理學院,護理系,https://nur.hk.edu.tw/
弘光科技大學,護理學院,護理科,https://nurs.hk.edu.tw/
弘光科技大學,醫療健康學院,物理治療系,https://pht.hk.edu.tw/
弘光科技大學,醫療健康學院,語言治療與聽力學系,https://stat.hk.edu.tw/
弘光科技大學,醫療健康學院,老人福利與長期照顧事業系,https://os.hk.edu.tw/
弘光科技大學,民生創新學院,幼兒保育系,https://cce.hk.edu.tw/
弘光科技大學,民生創新學院,化妝品應用系,https://ac.hk.edu.tw/
弘光科技大學,民生創新學院,美髮造型設計系,https://hair.hk.edu.tw/
弘光科技大學,國際餐旅學院,餐旅管理系,https://rhm.hk.edu.tw/
弘光科技大學,民生創新學院,運動休閒系,https://dsl.hk.edu.tw/
中國醫藥大學,人文與科技學院,科技管理碩士學位學程,http://mptm-cmu1819.cmu.edu.tw/
中國醫藥大學,公共衛生學院,醫務管理學系,https://hsa.cmu.edu.tw/
中國醫藥大學,人文與科技學院,科技法律碩士學位學程,http://law1819.cmu.edu.tw/
中國醫藥大學,生命科學院,細胞生物學研究所,https://icb.cmu.edu.tw/
中國醫藥大學,生命科學院,生物科技產業博士學位學程,https://biotechnology.cmu.edu.tw/
中國醫藥大學,生命科學院,生物科技學系,https://bst.cmu.edu.tw/
中國醫藥大學,生命科學院,生物化學暨分子生物研究所,https://bmb.cmu.edu.tw/
中國醫藥大學,健康照護學院,營養學系,http://cmuntt.cmu.edu.tw/
中國醫藥大學,人文與科技學院,數位健康創新碩士學位學程,https://mpdhi.cmu.edu.tw/
中國醫藥大學,醫學院,醫療資訊學系,https://dbmi.cmu.edu.tw/
中國醫藥大學,醫學工程學院,生物醫學工程碩士學位學程,https://cbme.cmu.edu.tw/page/78
中國醫藥大學,醫學工程學院,生物醫學工程學系,https://bme.cmu.edu.tw/
中國醫藥大學,醫學工程學院,醫學工程與復健科技產業博士學位學程,https://cbme.cmu.edu.tw/page/79
中國醫藥大學,牙醫學院,牙醫學系,http://cmud.cmu.edu.tw/
中國醫藥大學,醫學院,生物醫學研究所,https://gibs.cmu.edu.tw/
中國醫藥大學,中醫學院,中醫學系,http://chmed.cmu.edu.tw/
中國醫藥大學,中醫學院,學士後中醫學系,http://spbcm.cmu.edu.tw/
中國醫藥大學,醫學院,醫學系,http://cmumd.cmu.edu.tw/
中國醫藥大學,醫學院,國際生物醫學碩士學位學程,http://impbs.cmu.edu.tw/
中國醫藥大學,醫學院,老化醫學博士學位學程,https://aca90.cmu.edu.tw/
中國醫藥大學,中醫學院,中西醫結合研究所,https://cmucacwa.cmu.edu.tw/
中國醫藥大學,醫學院,癌症生物與藥物研發博士學位學程,http://cancerbiodrug.cmu.edu.tw/
中國醫藥大學,醫學院,癌症生物與藥物研發碩士學位學程,http://cancerbiodrug.cmu.edu.tw/
中國醫藥大學,醫學院,生醫科技產業博士學位學程,https://aca93.cmu.edu.tw/
中國醫藥大學,醫學院,轉譯醫學暨新藥開發研究所,https://tmndd.cmu.edu.tw/
中國醫藥大學,健康照護學院,護理學系,http://cmunur.cmu.edu.tw/
中國醫藥大學,醫學院,醫學檢驗生物技術學系,https://cmumt.cmu.edu.tw/
中國醫藥大學,醫學院,生物醫學影像暨放射科學學系,http://mrt.cmu.edu.tw/
中國醫藥大學,健康照護學院,物理治療學系,http://cmupt.cmu.edu.tw/
中國醫藥大學,健康照護學院,運動醫學系,http://cmussm.cmu.edu.tw/
中國醫藥大學,藥學院,藥學系,http://pharmacy.cmu.edu.tw/
中國醫藥大學,中醫學院,中國藥學暨中藥資源學系,http://cmuscmr.cmu.edu.tw/
中國醫藥大學,藥學院,藥用化妝品學系,http://cmuscc.cmu.edu.tw/
中國醫藥大學,藥學院,製藥碩士學位學程,http://pharmac.cmu.edu.tw/
中國醫藥大學,藥學院,生技製藥產業博士學位學程,http://bpi.cmu.edu.tw/
中國醫藥大學,中醫學院,針灸研究所,https://gias.cmu.edu.tw/
中國醫藥大學,中醫學院,國際針灸碩士學位學程,https://asimp.cmu.edu.tw/
中國醫藥大學,中醫學院,國際整合健康碩士學位學程,https://impih.cmu.edu.tw/
中國醫藥大學,公共衛生學院,公共衛生國際碩士學位學程,http://imph.cmu.edu.tw/
中國醫藥大學,公共衛生學院,公共衛生學系,http://cmuph.cmu.edu.tw/
中國醫藥大學,公共衛生學院,公共衛生學院大一不分系,http://health.cmu.edu.tw/
中國醫藥大學,健康照護學院,健康科技產業博士學位學程,http://hsiphd.cmu.edu.tw/
中國醫藥大學,健康照護學院,健康照護學院健康照護科學博士班,https://chc.cmu.edu.tw/page/100
中國醫藥大學,公共衛生學院,職業安全與衛生學系,http://cmudosh.cmu.edu.tw/
健行學校財團法人健行科技大學,民生與設計學院,數位多媒體設計系,http://www.dmd.uch.edu.tw/
健行學校財團法人健行科技大學,民生與設計學院,室內設計與管理系,http://www.pm.uch.edu.tw/
健行學校財團法人健行科技大學,民生與設計學院,應用外語系,http://www.afl.uch.edu.tw/
健行學校財團法人健行科技大學,商管學院,財務金融系,http://www.fd.uch.edu.tw/
健行學校財團法人健行科技大學,商管學院,企業管理系,http://www.ba.uch.edu.tw/
健行學校財團法人健行科技大學,民生與設計學院,國際企業經營系,http://www.ib.uch.edu.tw/
健行學校財團法人健行科技大學,商管學院,行銷與流通管理系,http://www.mdm.uch.edu.tw/
健行學校財團法人健行科技大學,商管學院,資訊管理系,http://www.im.uch.edu.tw/
健行學校財團法人健行科技大學,電資學院,資訊工程系,http://www.csie.uch.edu.tw/
健行學校財團法人健行科技大學,電資學院,電機工程系,http://www.ee.uch.edu.tw/
健行學校財團法人健行科技大學,電資學院,電子工程系,http://www.et.uch.edu.tw/
健行學校財團法人健行科技大學,工程學院,機械工程系,http://www.me.uch.edu.tw/
健行學校財團法人健行科技大學,工程學院,車輛工程系,http://www.ve.uch.edu.tw/
健行學校財團法人健行科技大學,商管學院,工業管理系,http://www.ie.uch.edu.tw/
健行學校財團法人健行科技大學,工程學院,土木工程系,http://www.ce.uch.edu.tw/
健行學校財團法人健行科技大學,工程學院,應用空間資訊系,http://www.ag.uch.edu.tw/
健行學校財團法人健行科技大學,民生與設計學院,餐旅管理系,http://www.hm.uch.edu.tw/
正修學校財團法人正修科技大學,生活創意學院,數位多媒體設計系,https://media.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,視覺傳達設計系,https://vcd.csu.edu.tw
正修學校財團法人正修科技大學,工學院,室內設計科,https://archi.csu.edu.tw/
正修學校財團法人正修科技大學,生活創意學院,應用外語系,https://aflweb.csu.edu.tw
正修學校財團法人正修科技大學,健康暨管理學院,金融管理系,https://fb.csu.edu.tw
正修學校財團法人正修科技大學,健康暨管理學院,企業管理系,https://ba.csu.edu.tw
正修學校財團法人正修科技大學,健康暨管理學院,企業管理科,https://ba.csu.edu.tw
正修學校財團法人正修科技大學,健康暨管理學院,資訊管理系,https://mis.csu.edu.tw
正修學校財團法人正修科技大學,工學院,電競科技系,https://estm.csu.edu.tw
正修學校財團法人正修科技大學,工學院,環境毒物與新興污染物研究所,https://ienv.csu.edu.tw
正修學校財團法人正修科技大學,工學院,電機工程系,https://electrical.csu.edu.tw
正修學校財團法人正修科技大學,工學院,電機工程科,https://electrical.csu.edu.tw
正修學校財團法人正修科技大學,工學院,電子工程系,https://ee.csu.edu.tw
正修學校財團法人正修科技大學,工學院,資訊工程系,https://csie.csu.edu.tw
正修學校財團法人正修科技大學,工學院,機械工程系,https://me.csu.edu.tw
正修學校財團法人正修科技大學,工學院,機械工程科,https://me.csu.edu.tw
正修學校財團法人正修科技大學,工學院,工業工程與管理系,https://iem.csu.edu.tw
正修學校財團法人正修科技大學,工學院,建築與室內設計系,https://archi.csu.edu.tw
正修學校財團法人正修科技大學,工學院,建築科,https://archi.csu.edu.tw
正修學校財團法人正修科技大學,工學院,土木與空間資訊系,https://civil.csu.edu.tw
正修學校財團法人正修科技大學,工學院,土木工程科,https://civil.csu.edu.tw
正修學校財團法人正修科技大學,健康暨管理學院,護理系,https://nursing.csu.edu.tw/
正修學校財團法人正修科技大學,健康暨管理學院,長期照護與健康管理系,https://lchm.csu.edu.tw/
正修學校財團法人正修科技大學,健康暨管理學院,幼兒保育系,https://ecce.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,化妝品與時尚彩妝系,https://cosmetic.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,餐飲管理系,https://fbm.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,觀光遊憩系,https://tourism.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,休閒與運動管理系,https://csulsm.csu.edu.tw
正修學校財團法人正修科技大學,生活創意學院,休閒與運動管理科,https://csulsm.csu.edu.tw
萬能學校財團法人萬能科技大學,設計學院,商業設計系,https://www.cd.vnu.edu.tw/zh
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,企業管理系,https://www.mba.vnu.edu.tw/
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,經營管理研究所,https://www.mba.vnu.edu.tw/
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,行銷與流通管理系,https://www.ml.vnu.edu.tw/
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,資訊管理系,https://www.im.vnu.edu.tw/
萬能學校財團法人萬能科技大學,航空暨工程學院,資訊工程系,https://www.csie.vnu.edu.tw/
萬能學校財團法人萬能科技大學,航空暨工程學院,電資研究所,https://www.csie.vnu.edu.tw/
萬能學校財團法人萬能科技大學,航空暨工程學院,電機工程系,https://www.ee.vnu.edu.tw/zh
萬能學校財團法人萬能科技大學,航空暨工程學院,車輛工程系,https://www.ve.vnu.edu.tw/
萬能學校財團法人萬能科技大學,航空暨工程學院,航空光機電系,https://www.aom.vnu.edu.tw/zh
萬能學校財團法人萬能科技大學,航空暨工程學院,精密機械與工業工程系,https://www.mie.vnu.edu.tw/
萬能學校財團法人萬能科技大學,航空暨工程學院,室內設計與營建科技系,https://www.ce.vnu.edu.tw/
萬能學校財團法人萬能科技大學,設計學院,化妝品應用與管理系,https://www.cm.vnu.edu.tw/zh
萬能學校財團法人萬能科技大學,設計學院,時尚造型設計系,https://www.fsd.vnu.edu.tw/zh
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,旅館管理系,https://www.hm.vnu.edu.tw/
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,餐飲管理系,https://www.fb.vnu.edu.tw/
萬能學校財團法人萬能科技大學,觀光餐旅暨管理學院,觀光與休閒事業管理系,https://www.tl.vnu.edu.tw/
